CustomerID,Recency,Frequency,Value,RScore,FScore,VScore,RFV,Profile
16784.0,19,1,107.6,3,1,1,5,Clientes Emergentes
16788.0,122,2,579.03,1,1,2,4,Clientes Churn
16789.0,7,1,80.8,3,1,1,5,Clientes Emergentes
16790.0,3,6,1485.38,3,3,3,9,Clientes VIP
16791.0,28,7,1430.38,2,3,3,8,Clientes VIP
16792.0,281,1,87.68,1,1,1,3,Clientes Churn
16793.0,56,1,226.84,2,1,1,4,Clientes Churn
16794.0,0,10,1143.05,3,3,3,9,Clientes VIP
16795.0,364,1,392.18,1,1,2,4,Clientes Churn
16796.0,88,1,305.62,2,1,2,5,Clientes Emergentes
16800.0,10,1,856.82,3,1,3,7,Clientes Emergentes
16801.0,162,4,909.53,1,2,3,6,Clientes Emergentes
16803.0,64,1,332.3,2,1,2,5,Clientes Emergentes
16804.0,22,3,445.84000000000003,3,2,2,7,Clientes Emergentes
16805.0,173,2,365.31,1,1,2,4,Clientes Churn
16806.0,102,4,637.99,1,2,2,5,Clientes Emergentes
16807.0,142,3,934.6899999999999,1,2,3,6,Clientes Emergentes
16808.0,98,2,222.97,1,1,1,3,Clientes Churn
16809.0,22,5,882.59,3,2,3,8,Clientes VIP
16810.0,191,1,289.64,1,1,2,4,Clientes Churn
16811.0,4,2,464.23,3,1,2,6,Clientes Emergentes
16812.0,360,1,204.15,1,1,1,3,Clientes Churn
16813.0,7,10,1426.37,3,3,3,9,Clientes VIP
16814.0,13,21,4975.78,3,3,3,9,Clientes VIP
16816.0,102,4,401.16,1,2,2,5,Clientes Emergentes
16817.0,2,9,1262.71,3,3,3,9,Clientes VIP
16818.0,10,11,3091.15,3,3,3,9,Clientes VIP
16820.0,95,1,415.94,1,1,2,4,Clientes Churn
16823.0,226,1,269.68,1,1,1,3,Clientes Churn
16824.0,15,2,402.74,3,1,2,6,Clientes Emergentes
16825.0,38,2,521.48,2,1,2,5,Clientes Emergentes
16826.0,50,1,279.45,2,1,2,5,Clientes Emergentes
16828.0,111,1,113.5,1,1,1,3,Clientes Churn
16829.0,156,1,181.32,1,1,1,3,Clientes Churn
16830.0,38,1,325.91,2,1,2,5,Clientes Emergentes
16832.0,216,1,39.0,1,1,1,3,Clientes Churn
16833.0,0,4,1021.53,3,2,3,8,Clientes VIP
16834.0,227,1,413.46,1,1,2,4,Clientes Churn
16835.0,127,2,133.15,1,1,1,3,Clientes Churn
16836.0,39,2,175.55,2,1,1,4,Clientes Churn
16837.0,30,9,2083.25,2,3,3,8,Clientes VIP
16838.0,196,2,353.9,1,1,2,4,Clientes Churn
16839.0,8,29,3731.29,3,3,3,9,Clientes VIP
16841.0,36,6,1692.7,2,3,3,8,Clientes VIP
16842.0,100,3,935.49,1,2,3,6,Clientes Emergentes
16843.0,42,16,7099.72,2,3,3,8,Clientes VIP
16846.0,49,1,197.82,2,1,1,4,Clientes Churn
16847.0,42,1,176.94,2,1,1,4,Clientes Churn
16848.0,52,1,281.42,2,1,2,5,Clientes Emergentes
16849.0,186,1,84.77,1,1,1,3,Clientes Churn
16850.0,333,1,317.29,1,1,2,4,Clientes Churn
16851.0,3,3,322.28999999999996,3,2,2,7,Clientes Emergentes
16852.0,9,2,70.96000000000001,3,1,1,5,Clientes Emergentes
16855.0,23,2,285.8,3,1,2,6,Clientes Emergentes
16856.0,14,1,35.400000000000006,3,1,1,5,Clientes Emergentes
16858.0,368,1,320.04,1,1,2,4,Clientes Churn
16859.0,144,2,587.63,1,1,2,4,Clientes Churn
16861.0,59,2,112.80000000000001,2,1,1,4,Clientes Churn
16863.0,30,2,438.88,2,1,2,5,Clientes Emergentes
16866.0,140,3,108.24000000000001,1,2,1,4,Clientes Churn
16869.0,22,4,699.09,3,2,2,7,Clientes Emergentes
16871.0,21,6,2267.2400000000002,3,3,3,9,Clientes VIP
16873.0,4,6,5218.74,3,3,3,9,Clientes VIP
16875.0,66,5,1643.83,2,2,3,7,Clientes Emergentes
16877.0,11,6,779.87,3,3,2,8,Clientes VIP
16878.0,83,1,13.3,2,1,1,4,Clientes Churn
16880.0,30,7,821.12,2,3,2,7,Clientes Emergentes
16882.0,66,3,529.47,2,2,2,6,Clientes Emergentes
16883.0,186,2,213.03,1,1,1,3,Clientes Churn
16884.0,37,2,399.96,2,1,2,5,Clientes Emergentes
16885.0,14,3,338.41,3,2,2,7,Clientes Emergentes
16887.0,34,1,170.13,2,1,1,4,Clientes Churn
16889.0,194,3,1273.84,1,2,3,6,Clientes Emergentes
16891.0,1,5,653.7,3,2,2,7,Clientes Emergentes
16892.0,0,5,375.34,3,2,2,7,Clientes Emergentes
16893.0,366,1,126.03,1,1,1,3,Clientes Churn
16895.0,64,1,191.99,2,1,1,4,Clientes Churn
16897.0,298,2,154.23000000000002,1,1,1,3,Clientes Churn
16898.0,25,3,449.32,2,2,2,6,Clientes Emergentes
16899.0,7,6,812.11,3,3,2,8,Clientes VIP
16900.0,16,3,753.9,3,2,2,7,Clientes Emergentes
16902.0,115,1,1094.69,1,1,3,5,Clientes Emergentes
16903.0,28,1,336.84,2,1,2,5,Clientes Emergentes
16904.0,3,14,2712.55,3,3,3,9,Clientes VIP
16905.0,4,7,2084.34,3,3,3,9,Clientes VIP
16906.0,81,4,344.26,2,2,2,6,Clientes Emergentes
16907.0,28,5,768.2,2,2,2,6,Clientes Emergentes
16909.0,71,1,213.72,2,1,1,4,Clientes Churn
16910.0,3,8,1137.51,3,3,3,9,Clientes VIP
16912.0,28,11,1710.88,2,3,3,8,Clientes VIP
16913.0,289,1,53.44,1,1,1,3,Clientes Churn
16914.0,35,1,128.61,2,1,1,4,Clientes Churn
16915.0,8,5,305.63,3,2,2,7,Clientes Emergentes
16916.0,23,2,512.03,3,1,2,6,Clientes Emergentes
16917.0,276,1,121.9,1,1,1,3,Clientes Churn
16918.0,49,6,923.52,2,3,3,8,Clientes VIP
16919.0,155,11,1597.0,1,3,3,7,Clientes Emergentes
16921.0,60,1,161.54,2,1,1,4,Clientes Churn
16923.0,11,17,5390.79,3,3,3,9,Clientes VIP
16924.0,20,3,698.25,3,2,2,7,Clientes Emergentes
16926.0,370,1,33.45,1,1,1,3,Clientes Churn
16927.0,275,2,139.85,1,1,1,3,Clientes Churn
16928.0,79,17,1900.12,2,3,3,8,Clientes VIP
16929.0,3,7,1211.81,3,3,3,9,Clientes VIP
16930.0,25,3,293.83,2,2,2,6,Clientes Emergentes
16931.0,4,21,4214.75,3,3,3,9,Clientes VIP
16932.0,52,1,145.44,2,1,1,4,Clientes Churn
16933.0,0,2,452.36,3,1,2,6,Clientes Emergentes
16934.0,54,2,786.38,2,1,2,5,Clientes Emergentes
16936.0,25,1,246.89000000000001,2,1,1,4,Clientes Churn
16938.0,8,4,1737.19,3,2,3,8,Clientes VIP
16940.0,51,3,2879.89,2,2,3,7,Clientes Emergentes
16942.0,12,9,1519.79,3,3,3,9,Clientes VIP
16943.0,211,3,431.18,1,2,2,5,Clientes Emergentes
16945.0,21,19,4126.04,3,3,3,9,Clientes VIP
16947.0,235,1,339.48,1,1,2,4,Clientes Churn
16948.0,138,3,212.9,1,2,1,4,Clientes Churn
16949.0,3,6,674.72,3,3,2,8,Clientes VIP
16950.0,56,3,741.3000000000001,2,2,2,6,Clientes Emergentes
16951.0,134,3,1125.06,1,2,3,6,Clientes Emergentes
16952.0,108,2,101.75999999999999,1,1,1,3,Clientes Churn
16953.0,29,1,20.8,2,1,1,4,Clientes Churn
16954.0,0,7,1026.71,3,3,3,9,Clientes VIP
16955.0,184,4,373.87,1,2,2,5,Clientes Emergentes
16956.0,17,1,225.04,3,1,1,5,Clientes Emergentes
16957.0,238,2,376.84000000000003,1,1,2,4,Clientes Churn
16959.0,86,1,117.35000000000001,2,1,1,4,Clientes Churn
16960.0,38,3,488.6,2,2,2,6,Clientes Emergentes
16961.0,115,1,234.17,1,1,1,3,Clientes Churn
16963.0,186,1,110.55000000000001,1,1,1,3,Clientes Churn
16965.0,226,1,117.4,1,1,1,3,Clientes Churn
16966.0,44,2,116.05,2,1,1,4,Clientes Churn
16967.0,188,1,305.09999999999997,1,1,2,4,Clientes Churn
16968.0,3,2,370.73,3,1,2,6,Clientes Emergentes
16969.0,38,3,522.2,2,2,2,6,Clientes Emergentes
16971.0,37,1,116.21,2,1,1,4,Clientes Churn
16978.0,77,1,294.43,2,1,2,5,Clientes Emergentes
16979.0,3,6,1137.33,3,3,3,9,Clientes VIP
16980.0,254,2,789.01,1,1,2,4,Clientes Churn
16982.0,60,1,384.06,2,1,2,5,Clientes Emergentes
16983.0,12,7,1540.13,3,3,3,9,Clientes VIP
16984.0,87,2,2956.29,2,1,3,6,Clientes Emergentes
16985.0,16,9,3875.84,3,3,3,9,Clientes VIP
16986.0,29,1,20.8,2,1,1,4,Clientes Churn
16987.0,2,6,879.6,3,3,3,9,Clientes VIP
16988.0,4,1,67.87,3,1,1,5,Clientes Emergentes
16989.0,6,3,110.54999999999998,3,2,1,6,Clientes Emergentes
16992.0,10,5,1302.16,3,2,3,8,Clientes VIP
16996.0,29,6,1335.2800000000002,2,3,3,8,Clientes VIP
16997.0,287,2,117.0,1,1,1,3,Clientes Churn
16998.0,149,3,105.4,1,2,1,4,Clientes Churn
16999.0,22,2,289.92,3,1,2,6,Clientes Emergentes
17001.0,0,11,3317.16,3,3,3,9,Clientes VIP
17002.0,85,3,801.3,2,2,2,6,Clientes Emergentes
17004.0,45,2,665.64,2,1,2,5,Clientes Emergentes
17006.0,4,4,703.9300000000001,3,2,2,7,Clientes Emergentes
17007.0,50,6,675.91,2,3,2,7,Clientes Emergentes
17010.0,17,1,171.96,3,1,1,5,Clientes Emergentes
17011.0,29,1,270.9,2,1,1,4,Clientes Churn
17014.0,7,3,487.88,3,2,2,7,Clientes Emergentes
17015.0,28,3,1747.79,2,2,3,7,Clientes Emergentes
17017.0,2,19,5224.44,3,3,3,9,Clientes VIP
17018.0,40,2,748.5,2,1,2,5,Clientes Emergentes
17019.0,10,4,1129.81,3,2,3,8,Clientes VIP
17022.0,30,1,71.0,2,1,1,4,Clientes Churn
17024.0,44,3,95.85,2,2,1,5,Clientes Emergentes
17025.0,60,3,236.45,2,2,1,5,Clientes Emergentes
17026.0,369,1,20.4,1,1,1,3,Clientes Churn
17027.0,78,6,830.99,2,3,3,8,Clientes VIP
17030.0,63,1,115.95,2,1,1,4,Clientes Churn
17031.0,11,2,317.95,3,1,2,6,Clientes Emergentes
17033.0,85,3,617.76,2,2,2,6,Clientes Emergentes
17034.0,15,3,585.07,3,2,2,7,Clientes Emergentes
17035.0,245,2,347.08,1,1,2,4,Clientes Churn
17037.0,87,1,1182.32,2,1,3,6,Clientes Emergentes
17038.0,29,1,88.25,2,1,1,4,Clientes Churn
17040.0,137,1,159.78,1,1,1,3,Clientes Churn
17041.0,26,3,964.65,2,2,3,7,Clientes Emergentes
17042.0,2,5,967.48,3,2,3,8,Clientes VIP
17043.0,31,4,1144.98,2,2,3,7,Clientes Emergentes
17045.0,112,2,210.24,1,1,1,3,Clientes Churn
17046.0,156,1,248.6,1,1,1,3,Clientes Churn
17047.0,84,3,882.9,2,2,3,7,Clientes Emergentes
17048.0,117,3,772.25,1,2,2,5,Clientes Emergentes
17049.0,2,9,4305.34,3,3,3,9,Clientes VIP
17050.0,95,6,2667.04,1,3,3,7,Clientes Emergentes
17051.0,193,1,237.19,1,1,1,3,Clientes Churn
17052.0,27,1,364.74,2,1,2,5,Clientes Emergentes
17053.0,130,1,373.08000000000004,1,1,2,4,Clientes Churn
17054.0,27,5,795.28,2,2,2,6,Clientes Emergentes
17058.0,81,3,965.54,2,2,3,7,Clientes Emergentes
17059.0,29,5,2563.81,2,2,3,7,Clientes Emergentes
17060.0,265,1,50.400000000000006,1,1,1,3,Clientes Churn
17061.0,73,7,1653.0,2,3,3,8,Clientes VIP
17062.0,313,4,498.08,1,2,2,5,Clientes Emergentes
17063.0,20,7,1276.7,3,3,3,9,Clientes VIP
17064.0,58,3,685.2,2,2,2,6,Clientes Emergentes
17068.0,11,21,4238.99,3,3,3,9,Clientes VIP
17069.0,27,9,2422.9500000000003,2,3,3,8,Clientes VIP
17070.0,113,1,292.24,1,1,2,4,Clientes Churn
17071.0,27,9,1836.0800000000002,2,3,3,8,Clientes VIP
17073.0,17,4,1143.02,3,2,3,8,Clientes VIP
17075.0,17,4,624.52,3,2,2,7,Clientes Emergentes
17076.0,35,3,386.9599999999999,2,2,2,6,Clientes Emergentes
17078.0,35,2,262.28,2,1,1,4,Clientes Churn
17079.0,77,1,118.80000000000001,2,1,1,4,Clientes Churn
17080.0,21,1,125.39999999999999,3,1,1,5,Clientes Emergentes
17081.0,24,2,211.76,3,1,1,5,Clientes Emergentes
17082.0,32,2,1408.1,2,1,3,6,Clientes Emergentes
17083.0,108,3,1219.0,1,2,3,6,Clientes Emergentes
17084.0,34,2,2289.9,2,1,3,6,Clientes Emergentes
17085.0,122,5,1370.95,1,2,3,6,Clientes Emergentes
17086.0,6,6,1307.9,3,3,3,9,Clientes VIP
17088.0,27,4,1651.6100000000001,2,2,3,7,Clientes Emergentes
17090.0,3,5,1416.04,3,2,3,8,Clientes VIP
17091.0,2,9,3421.37,3,3,3,9,Clientes VIP
17092.0,49,4,1638.19,2,2,3,7,Clientes Emergentes
17094.0,321,1,254.3,1,1,1,3,Clientes Churn
17095.0,22,3,1184.91,3,2,3,8,Clientes VIP
17096.0,14,4,771.84,3,2,2,7,Clientes Emergentes
17097.0,1,8,799.72,3,3,2,8,Clientes VIP
17100.0,17,2,948.34,3,1,3,7,Clientes Emergentes
17101.0,29,3,1067.18,2,2,3,7,Clientes Emergentes
17105.0,158,2,560.98,1,1,2,4,Clientes Churn
17107.0,32,6,7844.23,2,3,3,8,Clientes VIP
17109.0,28,6,816.7,2,3,2,7,Clientes Emergentes
17110.0,164,1,76.1,1,1,1,3,Clientes Churn
17111.0,46,1,200.39000000000001,2,1,1,4,Clientes Churn
17114.0,5,8,442.17,3,3,2,8,Clientes VIP
17115.0,7,3,563.7,3,2,2,7,Clientes Emergentes
17117.0,287,1,73.35,1,1,1,3,Clientes Churn
17118.0,317,1,157.02,1,1,1,3,Clientes Churn
17119.0,2,2,477.79,3,1,2,6,Clientes Emergentes
17120.0,232,1,222.96,1,1,1,3,Clientes Churn
17122.0,118,1,138.32,1,1,1,3,Clientes Churn
17123.0,161,1,263.7,1,1,1,3,Clientes Churn
17124.0,184,1,267.09000000000003,1,1,1,3,Clientes Churn
17125.0,49,1,175.13,2,1,1,4,Clientes Churn
17126.0,151,5,932.46,1,2,3,6,Clientes Emergentes
17128.0,334,1,131.59,1,1,1,3,Clientes Churn
17131.0,4,4,1839.1200000000001,3,2,3,8,Clientes VIP
17133.0,15,3,32.400000000000006,3,2,1,6,Clientes Emergentes
17134.0,106,2,244.15,1,1,1,3,Clientes Churn
17135.0,15,5,635.77,3,2,2,7,Clientes Emergentes
17138.0,275,1,288.3,1,1,2,4,Clientes Churn
17139.0,15,12,7858.57,3,3,3,9,Clientes VIP
17140.0,246,1,126.62,1,1,1,3,Clientes Churn
17142.0,238,1,119.7,1,1,1,3,Clientes Churn
17144.0,0,2,537.1800000000001,3,1,2,6,Clientes Emergentes
17146.0,262,2,400.98,1,1,2,4,Clientes Churn
17147.0,22,4,1270.07,3,2,3,8,Clientes VIP
17148.0,51,1,124.88,2,1,1,4,Clientes Churn
17152.0,194,3,408.8,1,2,2,5,Clientes Emergentes
17153.0,23,1,213.78,3,1,1,5,Clientes Emergentes
17154.0,74,1,299.1,2,1,2,5,Clientes Emergentes
17155.0,17,2,78.2,3,1,1,5,Clientes Emergentes
17157.0,7,2,319.0,3,1,2,6,Clientes Emergentes
17158.0,31,3,954.77,2,2,3,7,Clientes Emergentes
17159.0,21,3,1436.45,3,2,3,8,Clientes VIP
17160.0,30,6,3356.97,2,3,3,8,Clientes VIP
17162.0,28,10,1293.26,2,3,3,8,Clientes VIP
17163.0,21,2,293.1,3,1,2,6,Clientes Emergentes
17164.0,32,7,2336.2,2,3,3,8,Clientes VIP
17165.0,283,1,122.88,1,1,1,3,Clientes Churn
17166.0,38,2,206.34,2,1,1,4,Clientes Churn
17169.0,57,2,751.76,2,1,2,5,Clientes Emergentes
17171.0,288,1,199.41,1,1,1,3,Clientes Churn
17172.0,78,1,224.28,2,1,1,4,Clientes Churn
17173.0,4,8,3226.9,3,3,3,9,Clientes VIP
17174.0,217,1,59.9,1,1,1,3,Clientes Churn
17175.0,43,4,968.98,2,2,3,7,Clientes Emergentes
17176.0,201,1,208.03,1,1,1,3,Clientes Churn
17179.0,177,3,701.84,1,2,2,5,Clientes Emergentes
17180.0,55,4,673.12,2,2,2,6,Clientes Emergentes
17181.0,56,1,44.6,2,1,1,4,Clientes Churn
17183.0,7,6,2326.41,3,3,3,9,Clientes VIP
17187.0,226,1,114.35,1,1,1,3,Clientes Churn
17188.0,10,7,1430.71,3,3,3,9,Clientes VIP
17189.0,105,2,265.55,1,1,1,3,Clientes Churn
17190.0,58,1,228.74,2,1,1,4,Clientes Churn
17191.0,27,7,1797.01,2,3,3,8,Clientes VIP
17193.0,35,7,1088.8600000000001,2,3,3,8,Clientes VIP
17194.0,360,1,76.12,1,1,1,3,Clientes Churn
17197.0,29,1,463.81,2,1,2,5,Clientes Emergentes
17198.0,23,3,354.97,3,2,2,7,Clientes Emergentes
17201.0,53,1,155.73,2,1,1,4,Clientes Churn
17203.0,35,6,902.81,2,3,3,8,Clientes VIP
17204.0,174,4,1091.3600000000001,1,2,3,6,Clientes Emergentes
17205.0,53,1,20.5,2,1,1,4,Clientes Churn
17206.0,52,1,204.24,2,1,1,4,Clientes Churn
17211.0,26,8,1798.93,2,3,3,8,Clientes VIP
17212.0,252,1,3.95,1,1,1,3,Clientes Churn
17213.0,39,7,2176.2000000000003,2,3,3,8,Clientes VIP
17214.0,59,6,730.07,2,3,2,7,Clientes Emergentes
17217.0,233,1,97.6,1,1,1,3,Clientes Churn
17218.0,3,10,1563.63,3,3,3,9,Clientes VIP
17219.0,31,1,105.98,2,1,1,4,Clientes Churn
17220.0,23,14,2796.43,3,3,3,9,Clientes VIP
17221.0,6,2,246.31,3,1,1,5,Clientes Emergentes
17222.0,64,1,298.5,2,1,2,5,Clientes Emergentes
17223.0,309,2,234.99,1,1,1,3,Clientes Churn
17226.0,308,1,148.99,1,1,1,3,Clientes Churn
17227.0,18,6,369.86,3,3,2,8,Clientes VIP
17228.0,15,8,1798.95,3,3,3,9,Clientes VIP
17229.0,95,2,308.81,1,1,2,4,Clientes Churn
17230.0,263,6,1514.0,1,3,3,7,Clientes Emergentes
17231.0,11,10,2685.82,3,3,3,9,Clientes VIP
17232.0,2,2,421.52,3,1,2,6,Clientes Emergentes
17233.0,34,1,131.07,2,1,1,4,Clientes Churn
17234.0,182,1,114.04,1,1,1,3,Clientes Churn
17235.0,24,2,357.46,3,1,2,6,Clientes Emergentes
17236.0,12,6,787.58,3,3,2,8,Clientes VIP
17237.0,10,2,306.74,3,1,2,6,Clientes Emergentes
17238.0,2,17,3303.65,3,3,3,9,Clientes VIP
17239.0,312,1,295.0,1,1,2,4,Clientes Churn
17242.0,107,2,915.04,1,1,3,5,Clientes Emergentes
17243.0,0,26,5859.9400000000005,3,3,3,9,Clientes VIP
17244.0,52,1,532.53,2,1,2,5,Clientes Emergentes
17245.0,204,1,171.45,1,1,1,3,Clientes Churn
17247.0,14,1,208.09,3,1,1,5,Clientes Emergentes
17248.0,119,1,277.85,1,1,1,3,Clientes Churn
17250.0,3,2,285.17,3,1,2,6,Clientes Emergentes
17251.0,362,1,249.28,1,1,1,3,Clientes Churn
17252.0,116,2,299.26,1,1,2,4,Clientes Churn
17253.0,17,1,113.01,3,1,1,5,Clientes Emergentes
17254.0,4,2,236.29,3,1,1,5,Clientes Emergentes
17255.0,40,2,260.38,2,1,1,4,Clientes Churn
17256.0,106,2,150.29999999999998,1,1,1,3,Clientes Churn
17259.0,147,2,507.47,1,1,2,4,Clientes Churn
17262.0,51,3,391.81,2,2,2,6,Clientes Emergentes
17263.0,207,1,63.440000000000005,1,1,1,3,Clientes Churn
17265.0,138,2,510.1,1,1,2,4,Clientes Churn
17266.0,1,3,240.09,3,2,1,6,Clientes Emergentes
17267.0,126,2,209.77,1,1,1,3,Clientes Churn
17268.0,149,1,35.0,1,1,1,3,Clientes Churn
17272.0,45,3,1868.67,2,2,3,7,Clientes Emergentes
17274.0,34,1,85.42,2,1,1,4,Clientes Churn
17277.0,227,2,958.0500000000001,1,1,3,5,Clientes Emergentes
17278.0,240,1,206.09,1,1,1,3,Clientes Churn
17279.0,57,1,25.43,2,1,1,4,Clientes Churn
17282.0,173,2,373.2,1,1,2,4,Clientes Churn
17284.0,59,6,1591.18,2,3,3,8,Clientes VIP
17286.0,21,1,145.42,3,1,1,5,Clientes Emergentes
17287.0,25,7,709.51,2,3,2,7,Clientes Emergentes
17288.0,8,6,799.45,3,3,2,8,Clientes VIP
17289.0,31,3,890.96,2,2,3,7,Clientes Emergentes
17290.0,3,2,422.72,3,1,2,6,Clientes Emergentes
17293.0,7,8,1408.19,3,3,3,9,Clientes VIP
17295.0,28,3,400.12,2,2,2,6,Clientes Emergentes
17297.0,16,1,95.43,3,1,1,5,Clientes Emergentes
17298.0,100,2,270.68,1,1,1,3,Clientes Churn
17299.0,11,4,544.75,3,2,2,7,Clientes Emergentes
17301.0,20,1,166.43,3,1,1,5,Clientes Emergentes
17302.0,14,5,1044.48,3,2,3,8,Clientes VIP
17303.0,360,1,192.24,1,1,1,3,Clientes Churn
17306.0,10,3,109.92,3,2,1,6,Clientes Emergentes
17309.0,94,1,82.75,1,1,1,3,Clientes Churn
17311.0,77,2,727.84,2,1,2,5,Clientes Emergentes
17312.0,154,2,96.35000000000001,1,1,1,3,Clientes Churn
17313.0,30,1,210.60000000000002,2,1,1,4,Clientes Churn
17314.0,24,8,2036.24,3,3,3,9,Clientes VIP
17315.0,1,36,4215.72,3,3,3,9,Clientes VIP
17320.0,99,3,815.88,1,2,2,5,Clientes Emergentes
17321.0,67,1,430.44,2,1,2,5,Clientes Emergentes
17323.0,14,7,921.07,3,3,3,9,Clientes VIP
17324.0,17,4,418.59000000000003,3,2,2,7,Clientes Emergentes
17325.0,279,1,96.8,1,1,1,3,Clientes Churn
17329.0,13,2,466.56,3,1,2,6,Clientes Emergentes
17330.0,22,2,273.9,3,1,1,5,Clientes Emergentes
17333.0,85,1,479.13,2,1,2,5,Clientes Emergentes
17334.0,301,2,215.82,1,1,1,3,Clientes Churn
17337.0,150,4,1657.22,1,2,3,6,Clientes Emergentes
17338.0,16,8,5940.0,3,3,3,9,Clientes VIP
17339.0,93,2,199.20000000000002,1,1,1,3,Clientes Churn
17340.0,29,11,8982.7,2,3,3,8,Clientes VIP
17341.0,156,3,615.37,1,2,2,5,Clientes Emergentes
17343.0,354,1,168.74,1,1,1,3,Clientes Churn
17344.0,45,1,135.57,2,1,1,4,Clientes Churn
17345.0,14,4,393.79,3,2,2,7,Clientes Emergentes
17346.0,3,15,2271.4700000000003,3,3,3,9,Clientes VIP
17348.0,14,5,990.68,3,2,3,8,Clientes VIP
17349.0,178,1,47.55,1,1,1,3,Clientes Churn
17350.0,7,4,956.75,3,2,3,8,Clientes VIP
17351.0,35,3,253.5,2,2,1,5,Clientes Emergentes
17354.0,50,1,56.690000000000005,2,1,1,4,Clientes Churn
17356.0,311,1,178.22,1,1,1,3,Clientes Churn
17357.0,23,2,334.79,3,1,2,6,Clientes Emergentes
17358.0,302,2,347.40000000000003,1,1,2,4,Clientes Churn
17359.0,10,1,56.15,3,1,1,5,Clientes Emergentes
17360.0,16,3,504.34,3,2,2,7,Clientes Emergentes
17361.0,48,3,430.85,2,2,2,6,Clientes Emergentes
17362.0,238,2,276.28,1,1,1,3,Clientes Churn
17364.0,0,11,3659.7400000000002,3,3,3,9,Clientes VIP
17365.0,12,8,3828.03,3,3,3,9,Clientes VIP
17367.0,237,1,149.46,1,1,1,3,Clientes Churn
17368.0,22,7,647.79,3,3,2,8,Clientes VIP
17370.0,72,4,398.21999999999997,2,2,2,6,Clientes Emergentes
17371.0,16,3,210.64,3,2,1,6,Clientes Emergentes
17372.0,40,8,1232.8,2,3,3,8,Clientes VIP
17373.0,39,4,623.07,2,2,2,6,Clientes Emergentes
17374.0,218,2,109.07000000000001,1,1,1,3,Clientes Churn
17375.0,198,3,333.06,1,2,2,5,Clientes Emergentes
17376.0,70,2,185.0,2,1,1,4,Clientes Churn
17377.0,23,20,3527.02,3,3,3,9,Clientes VIP
17379.0,10,1,350.26,3,1,2,6,Clientes Emergentes
17381.0,151,5,632.31,1,2,2,5,Clientes Emergentes
17382.0,64,1,50.400000000000006,2,1,1,4,Clientes Churn
17383.0,3,1,199.29,3,1,1,5,Clientes Emergentes
17384.0,18,2,122.2,3,1,1,5,Clientes Emergentes
17385.0,14,1,251.16,3,1,1,5,Clientes Emergentes
17386.0,7,3,154.70000000000002,3,2,1,6,Clientes Emergentes
17387.0,19,2,629.12,3,1,2,6,Clientes Emergentes
17388.0,77,2,128.48,2,1,1,4,Clientes Churn
17389.0,0,26,2717.48,3,3,3,9,Clientes VIP
17392.0,306,2,355.26,1,1,2,4,Clientes Churn
17394.0,218,1,38.4,1,1,1,3,Clientes Churn
17396.0,148,2,108.75,1,1,1,3,Clientes Churn
17397.0,21,2,547.36,3,1,2,6,Clientes Emergentes
17398.0,114,3,378.78000000000003,1,2,2,5,Clientes Emergentes
17400.0,125,5,1565.24,1,2,3,6,Clientes Emergentes
17402.0,4,9,619.91,3,3,2,8,Clientes VIP
17403.0,35,1,255.87,2,1,1,4,Clientes Churn
17404.0,25,8,1172.14,2,3,3,8,Clientes VIP
17405.0,0,3,754.26,3,2,2,7,Clientes Emergentes
17406.0,332,2,1176.67,1,1,3,5,Clientes Emergentes
17409.0,184,2,111.55000000000001,1,1,1,3,Clientes Churn
17410.0,15,5,900.27,3,2,3,8,Clientes VIP
17411.0,11,3,630.7,3,2,2,7,Clientes Emergentes
17412.0,2,7,1178.74,3,3,3,9,Clientes VIP
17414.0,184,1,28.0,1,1,1,3,Clientes Churn
17415.0,79,1,138.44,2,1,1,4,Clientes Churn
17416.0,29,6,4601.58,2,3,3,8,Clientes VIP
17418.0,41,2,349.76,2,1,2,5,Clientes Emergentes
17419.0,10,12,3475.62,3,3,3,9,Clientes VIP
17420.0,49,3,485.08,2,2,2,6,Clientes Emergentes
17422.0,15,6,1609.85,3,3,3,9,Clientes VIP
17423.0,45,2,425.29,2,1,2,5,Clientes Emergentes
17425.0,60,1,655.97,2,1,2,5,Clientes Emergentes
17426.0,7,6,3895.29,3,3,3,9,Clientes VIP
17427.0,71,1,100.8,2,1,1,4,Clientes Churn
17428.0,0,25,5667.59,3,3,3,9,Clientes VIP
17429.0,127,3,401.72,1,2,2,5,Clientes Emergentes
17430.0,32,2,242.36,2,1,1,4,Clientes Churn
17431.0,312,1,357.4,1,1,2,4,Clientes Churn
17432.0,17,2,349.36,3,1,2,6,Clientes Emergentes
17433.0,87,1,283.26,2,1,2,5,Clientes Emergentes
17434.0,1,7,2021.72,3,3,3,9,Clientes VIP
17436.0,1,2,216.29999999999998,3,1,1,5,Clientes Emergentes
17438.0,253,1,283.05,1,1,2,4,Clientes Churn
17440.0,247,2,22.62,1,1,1,3,Clientes Churn
17442.0,36,6,2100.79,2,3,3,8,Clientes VIP
17444.0,151,2,1789.94,1,1,3,5,Clientes Emergentes
17446.0,176,2,120.9,1,1,1,3,Clientes Churn
17447.0,39,2,541.53,2,1,2,5,Clientes Emergentes
17449.0,1,7,2158.96,3,3,3,9,Clientes VIP
17450.0,10,9,2545.34,3,3,3,9,Clientes VIP
17451.0,0,7,1638.8,3,3,3,9,Clientes VIP
